x,y,z,r,theta,SPL [dB]
-318.36734693877554,-500.0,88.57142857142858,693.7612747713329,84.92013563648588,47.041750467152035
-318.36734693877554,-500.0,114.28571428571428,691.9586311252078,87.04145975812328,33.95498307996063
-318.36734693877554,-500.0,140.0,691.1087012797551,89.17092956725094,31.963636479091218
-318.36734693877554,-500.0,165.71428571428572,691.2149996637081,91.30269138604294,33.36644054095612
-318.36734693877554,-500.0,191.42857142857144,692.277085793833,93.4308536858306,44.1592831180799
-318.36734693877554,-500.0,217.14285714285717,694.2905733552026,95.54958432696417,48.597930669626706
-318.36734693877554,-500.0,242.8571428571429,697.2472201193646,97.65320536736702,27.336317065951327
-318.36734693877554,-500.0,268.57142857142856,701.1350944419052,99.73628164079821,41.70287439310978
-318.36734693877554,-500.0,294.2857142857143,705.9388106142972,101.79369976916846,52.19557561101328
-318.36734693877554,-500.0,320.0,711.6398225117744,103.82073496152886,35.19544526145523
-318.36734693877554,-479.59183673469386,-40.0,701.141034686044,74.27700142627543,43.874769962685804
-318.36734693877554,-479.59183673469386,-14.285714285714285,694.6139549699413,76.31913317743442,38.782789919087406
-318.36734693877554,-479.59183673469386,11.42857142857143,688.9853346312553,78.39730972782819,53.849329060754485
-318.36734693877554,-479.59183673469386,37.14285714285714,684.277345244232,80.50689304630687,47.77341947891471
-318.36734693877554,-479.59183673469386,62.85714285714286,680.5090947751079,82.64276487557242,50.85209629019317
-318.36734693877554,-479.59183673469386,88.57142857142858,677.6962593288911,84.79938783907933,39.849643481479006
-318.36734693877554,-479.59183673469386,114.28571428571428,675.8507680876734,86.97088250379284,42.07970176562671
-318.36734693877554,-479.59183673469386,140.0,674.9805556611363,89.15111812884258,15.543655069828032
-318.36734693877554,-479.59183673469386,165.71428571428572,675.0893935591987,91.33381384126922,29.365527025611197
-318.36734693877554,-479.59183673469386,191.42857142857144,676.1768090161246,93.51264618910157,41.433729649915094
-318.36734693877554,-479.59183673469386,217.14285714285717,678.2380952039797,95.6813585231064,35.76224847536579
-318.36734693877554,-479.59183673469386,242.8571428571429,681.2644123247657,97.83386751344486,51.50921748499456
-318.36734693877554,-479.59183673469386,268.57142857142856,685.2429745674784,99.96436233441719,52.77142186267141
-318.36734693877554,-479.59183673469386,294.2857142857143,690.1573138550045,102.06739262096978,48.67677133974591
-318.36734693877554,-479.59183673469386,320.0,695.9876080223098,104.13794214456415,41.776230479320986
-318.36734693877554,-459.18367346938777,-40.0,685.8565814456911,73.91722216562933,56.56581924375999
-318.36734693877554,-459.18367346938777,-14.285714285714285,679.1826309842863,76.00203751024313,55.49188678604901
-318.36734693877554,-459.18367346938777,11.42857142857143,673.4250449223703,78.12535635536514,54.686705420460754
-318.36734693877554,-459.18367346938777,37.14285714285714,668.6074969713153,80.28227475169028,50.26793857839476
-318.36734693877554,-459.18367346938777,62.85714285714286,664.7504252449864,82.46735328708263,50.49364752895023
-318.36734693877554,-459.18367346938777,88.57142857142858,661.8706215720147,84.67468368201601,36.42534677518826
-318.36734693877554,-459.18367346938777,114.28571428571428,659.9808789021479,86.89797398309844,27.810425597224825
-318.36734693877554,-459.18367346938777,140.0,659.0897134020299,89.13064979088252,31.95155978675237
-318.36734693877554,-459.18367346938777,165.71428571428572,659.20117497459,91.36596775009876,30.95710118552045
-318.36734693877554,-459.18367346938777,191.42857142857144,660.3147558876616,93.59713655810799,45.30806830455109
-318.36734693877554,-459.18367346938777,217.14285714285717,662.425402273853,95.81744013164769,46.1915187778352
-318.36734693877554,-459.18367346938777,242.8571428571429,665.5236278990865,98.02035739253193,52.02626681935974
-318.36734693877554,-459.18367346938777,268.57142857142856,669.5957242887974,100.1996734135042,51.69658589587422
-318.36734693877554,-459.18367346938777,294.2857142857143,674.6240565376457,102.34957736904228,54.95425706694281
-318.36734693877554,-459.18367346938777,320.0,680.587430322049,104.4647437721456,56.16783561738447
-318.36734693877554,-438.7755102040816,-40.0,670.8447930481759,73.54722400075639,56.361507795786196
-318.36734693877554,-438.7755102040816,-14.285714285714285,664.0199788245964,75.67565059024477,52.77211104547932
-318.36734693877554,-438.7755102040816,11.42857142857143,658.1297570967115,77.84521775965288,51.77213894276578
-318.36734693877554,-438.7755102040816,37.14285714285714,653.1994114003223,80.05074248639586,52.65659098375007
-318.36734693877554,-438.7755102040816,62.85714285714286,649.2508097113707,82.28644448113585,51.14393789240398
-318.36734693877554,-438.7755102040816,88.57142857142858,646.3019462662983,84.54601865171195,42.731306759825856
-318.36734693877554,-438.7755102040816,114.28571428571428,644.3665467448878,86.82272925637318,40.12548441401597
-318.36734693877554,-438.7755102040816,140.0,643.4537561937533,89.10952285811905,29.920722448642106
-318.36734693877554,-438.7755102040816,165.71428571428572,643.5679258130879,91.39915571479084,19.098790517574976
-318.36734693877554,-438.7755102040816,191.42857142857144,644.7085100186458,93.68433004278253,44.178513960268404
-318.36734693877554,-438.7755102040816,217.14285714285717,646.8700794016958,95.95783283123703,21.927402901872433
-318.36734693877554,-438.7755102040816,242.8571428571429,650.0424488750268,98.21267066141847,45.91744555178644
-318.36734693877554,-438.7755102040816,268.57142857142856,654.2109140279757,100.44219433326914,51.101558339837865
-318.36734693877554,-438.7755102040816,294.2857142857143,659.3565831223564,102.64020797014344,45.25297284194459
-318.36734693877554,-438.7755102040816,320.0,665.4567877479724,104.801058546539,56.24752300429975
-318.36734693877554,-418.36734693877554,-40.0,656.1243850544324,73.1672326539207,51.252459906544544
-318.36734693877554,-418.36734693877554,-14.285714285714285,649.1448255831856,75.34014119169872,56.685432014399964
-318.36734693877554,-418.36734693877554,11.42857142857143,643.1183790558187,77.5570149362079,53.74979168399146
-318.36734693877554,-418.36734693877554,37.14285714285714,638.0720518538127,79.81237887811268,54.104860152569785
-318.36734693877554,-418.36734693877554,62.85714285714286,634.0292471282988,82.10009168088378,51.92773674917139
-318.36734693877554,-418.36734693877554,88.57142857142858,631.0092535381808,84.413424378963,46.28705704010437
-318.36734693877554,-418.36734693877554,114.28571428571428,629.0268029799197,86.74516437742327,42.50491449805076
-318.36734693877554,-418.36734693877554,140.0,628.0917199446726,89.08774151000362,32.81245805149217
-318.36734693877554,-418.36734693877554,165.71428571428572,628.208681441579,91.43337110520517,37.89986896079248
-318.36734693877554,-418.36734693877554,191.42857142857144,629.3771009447908,93.77420753575372,44.46071325555298
-318.36734693877554,-418.36734693877554,217.14285714285717,631.5911430097506,96.10250078508226,49.250805832318285
-318.36734693877554,-418.36734693877554,242.8571428571429,634.8398677167722,98.41074828901155,52.221044077829255
-318.36734693877554,-418.36734693877554,268.57142857142856,639.1074966987372,100.69183474133695,48.56494704674195
-318.36734693877554,-418.36734693877554,294.2857142857143,644.373785942597,102.93915362647297,51.797870225743
-318.36734693877554,-418.36734693877554,320.0,650.6144854390018,105.14670580955203,54.69237841983599
-318.36734693877554,-397.9591836734694,-40.0,641.7154098367834,72.77760553887244,50.72983909281814
-318.36734693877554,-397.9591836734694,-14.285714285714285,634.5773894020793,74.99579356573985,53.901659626872075
-318.36734693877554,-397.9591836734694,11.42857142857143,628.4112570907029,77.2609672840684,51.706759735902025
-318.36734693877554,-397.9591836734694,37.14285714285714,623.2458599267776,79.56734726337216,43.85896388621488
-318.36734693877554,-397.9591836734694,62.85714285714286,619.1062467565736,81.90841071070682,52.44413799380688
-318.36734693877554,-397.9591836734694,88.57142857142858,616.013097758275,84.27697674056422,43.06480790808526
-318.36734693877554,-397.9591836734694,114.28571428571428,613.9822289171508,86.66532116013144,42.58428989156427
-318.36734693877554,-397.9591836734694,140.0,613.0241979090148,89.06531714278117,32.90029346242976
-318.36734693877554,-397.9591836734694,165.71428571428572,613.1440336474792,91.46859595126509,38.31013310439352
-318.36734693877554,-397.9591836734694,191.42857142857144,614.3411053743703,93.86672005463704,45.33210073316985
-318.36734693877554,-397.9591836734694,217.14285714285717,616.6091391532378,96.25135981678946,47.46945058439881
-318.36734693877554,-397.9591836734694,242.8571428571429,619.936380769497,98.61446459260816,46.63082297917997
-318.36734693877554,-397.9591836734694,268.57142857142856,624.3058952912909,100.94841960191746,54.95436636309408
-318.36734693877554,-397.9591836734694,294.2857142857143,629.6959858288201,103.24618128090636,53.153749234746286
-318.36734693877554,-397.9591836734694,320.0,636.0807081039252,105.50138573996686,57.19300136883894
-318.36734693877554,-377.55102040816325,-40.0,627.6393168346383,72.37885562127224,57.45428152342633
-318.36734693877554,-377.55102040816325,-14.285714285714285,620.339349030044,74.6430291831882,57.3563611153724
-318.36734693877554,-377.55102040816325,11.42857142857143,614.0302540209057,76.95741178217504,50.93807259315448
-318.36734693877554,-377.55102040816325,37.14285714285714,608.742841215015,79.3159078904388,52.31365638135449
-318.36734693877554,-377.55102040816325,62.85714285714286,604.503920241773,81.71159287566259,51.27303139888805
-318.36734693877554,-377.55102040816325,88.57142857142858,601.3356645205791,84.13680513454989,50.22604736114119
-318.36734693877554,-377.55102040816325,114.28571428571428,599.2550560827443,86.58327264649972,43.56559730800476
-318.36734693877554,-377.55102040816325,140.0,598.2734425299617,89.04226991054617,32.06455767319482
-318.36734693877554,-377.55102040816325,165.71428571428572,598.3962322843967,91.50479852326635,23.892592309579165
-318.36734693877554,-377.55102040816325,191.42857142857144,599.6227468727848,93.96178241460666,42.28106349311514
-318.36734693877554,-377.55102040816325,217.14285714285717,601.9462395446603,96.40426731380197,50.5068714042045
-318.36734693877554,-377.55102040816325,242.8571428571429,605.354079044854,98.82361359304606,53.396085450540596
-318.36734693877554,-377.55102040816325,268.57142857142856,609.8280870131523,101.21167229967205,55.129156454735266
-318.36734693877554,-377.55102040816325,294.2857142857143,615.3450084168962,103.56093583338735,50.75932176235051
-318.36734693877554,-377.55102040816325,320.0,621.877087563653,105.86465710022874,52.51896448176368
-318.36734693877554,-357.1428571428571,-40.0,613.9190037024744,71.97167770408994,57.33062009531503
-318.36734693877554,-357.1428571428571,-14.285714285714285,606.4539051118445,74.28243084699963,55.35211311158424
-318.36734693877554,-357.1428571428571,11.42857142857143,599.9988199349772,76.64682438219491,56.385444615777985
-318.36734693877554,-357.1428571428571,37.14285714285714,594.586644485828,79.05843608753553,48.08170831428925
-318.36734693877554,-357.1428571428571,62.85714285714286,590.2460678886893,81.50991946380854,53.52689072115497
-318.36734693877554,-357.1428571428571,88.57142857142858,587.0008624310477,83.99310295754151,50.71018752038134
-318.36734693877554,-357.1428571428571,114.28571428571428,584.8692617253196,86.49912929650513,44.39959713152777
-318.36734693877554,-357.1428571428571,140.0,583.8634627265511,89.01863047148986,32.898028946239045
-318.36734693877554,-357.1428571428571,165.71428571428572,583.989282335343,91.54193059035191,26.134673737047898
-318.36734693877554,-357.1428571428571,191.42857142857144,585.2459907061739,94.05926606841012,41.10971451705781
-318.36734693877554,-357.1428571428571,217.14285714285717,587.6263322659604,96.56101082934214,51.47752658622261
-318.36734693877554,-357.1428571428571,242.8571428571429,591.1167330457077,99.03789366355468,49.01890735566396
-318.36734693877554,-357.1428571428571,268.57142857142856,595.6976806908922,101.48119571421404,50.76572120133207
-318.36734693877554,-357.1428571428571,294.2857142857143,601.3442528651766,103.88291809827207,56.92400965079901
-318.36734693877554,-357.1428571428571,320.0,608.0267618345748,106.23591259286641,56.88312144098077
-318.36734693877554,-336.734693877551,-40.0,600.5788544672155,71.556976858264,56.795496329706836
-318.36734693877554,-336.734693877551,-14.285714285714285,592.9458291880635,73.91476896333975,57.51441898664432
-318.36734693877554,-336.734693877551,11.42857142857143,586.3420514081174,76.3298434677885,57.08322132208882
-318.36734693877554,-336.734693877551,37.14285714285714,580.802630096516,78.79544229699694,43.1951687268669
-318.36734693877554,-336.734693877551,62.85714285714286,576.3582548937538,81.30377781080023,51.99833492094942
-318.36734693877554,-336.734693877551,88.57142857142858,573.0344054425598,83.8461392509235,47.17700232694382
-318.36734693877554,-336.734693877551,114.28571428571428,570.8506552831786,86.41304588428753,39.968165865563655
-318.36734693877554,-336.734693877551,140.0,569.8201123452495,88.9944419355363,33.97680468816016
-318.36734693877554,-336.734693877551,165.71428571428572,569.9490321148577,91.5799243632339,39.58078406182469
-318.36734693877554,-336.734693877551,191.42857142857144,571.2366295711131,94.15899113259515,47.82240650392733
-318.36734693877554,-336.734693877551,217.14285714285717,573.6751029097036,96.72129542129055,47.09710166881416
-318.36734693877554,-336.734693877551,242.8571428571429,577.2498673995037,99.25689054049872,53.70886748678889
-318.36734693877554,-336.734693877551,268.57142857142856,581.939983251385,101.75645137489698,51.92442438971046
-318.36734693877554,-336.734693877551,294.2857142857143,587.7187488757626,104.21146066536068,56.69323051091314
-318.36734693877554,-336.734693877551,320.0,594.5544217589782,106.61435205238232,46.77167011774468
-318.36734693877554,-316.32653061224494,-40.0,587.6447600506566,71.13589847467829,58.97178635031512
-318.36734693877554,-316.32653061224494,-14.285714285714285,579.8414955255971,73.54102953950768,58.02295370494722
-318.36734693877554,-316.32653061224494,11.42857142857143,573.086734126101,76.00729503765858,55.52917375012945
-318.36734693877554,-316.32653061224494,37.14285714285714,567.4179224424192,78.52759371507318,55.68479895973415
-318.36734693877554,-316.32653061224494,62.85714285714286,562.8678722098235,81.09367873979699,53.3237404837702
-318.36734693877554,-316.32653061224494,88.57142857142858,559.4638803379079,83.6962713925006,51.53333455413233
-318.36734693877554,-316.32653061224494,114.28571428571428,557.2269503703814,86.32522903249615,31.408237436182155
-318.36734693877554,-316.32653061224494,140.0,556.1711643145425,88.96976199477129,35.948007211909285
-318.36734693877554,-316.32653061224494,165.71428571428572,556.3032471507819,91.61868915048267,39.37286058746891
-318.36734693877554,-316.32653061224494,191.42857142857144,557.6223547757085,94.26071767977719,47.51072030123579
-318.36734693877554,-316.32653061224494,217.14285714285717,560.1201007643806,96.88472986468452,52.25489842369787
-318.36734693877554,-316.32653061224494,242.8571428571429,563.7808199953113,99.48005889842796,41.24011062143467
-318.36734693877554,-316.32653061224494,268.57142857142856,568.5820500934436,102.03673697374867,56.121241755114724
-318.36734693877554,-316.32653061224494,294.2857142857143,574.4951969876968,104.54570202661188,57.533419815372994
-318.36734693877554,-316.32653061224494,320.0,581.4863403511674,106.99895392475295,50.011428409366935
-318.36734693877554,-295.9183673469388,-40.0,575.1441157245387,70.70985909704538,59.06007665193678
-318.36734693877554,-295.9183673469388,-14.285714285714285,567.1688899886249,73.16244318631755,55.74370198366924
-318.36734693877554,-295.9183673469388,11.42857142857143,560.2613628199681,75.68021901226635,56.54707849089945
-318.36734693877554,-295.9183673469388,37.14285714285714,554.4614400897857,78.25573705919206,51.728393554109786
-318.36734693877554,-295.9183673469388,62.85714285714286,549.8041755057722,80.88027501650943,53.101351599716054
-318.36734693877554,-295.9183673469388,88.57142857142858,546.3187926845612,83.54395858569893,51.48287188929973
-318.36734693877554,-295.9183673469388,114.28571428571428,544.0278155174082,86.23594524326145,39.712039034665
-318.36734693877554,-295.9183673469388,140.0,542.9463636977058,88.9446651974087,33.44641034490105
-318.36734693877554,-295.9183673469388,165.71428571428572,543.0816629458885,91.65810779014556,40.28272702779495
-318.36734693877554,-295.9183673469388,191.42857142857144,544.4328061231924,94.36413646168664,48.72555708581914
-318.36734693877554,-295.9183673469388,217.14285714285717,546.9907833938956,97.05081201018191,52.39689488697317
-318.36734693877554,-295.9183673469388,242.8571428571429,550.7387791250525,99.70670287536485,48.18761411072748
-318.36734693877554,-295.9183673469388,268.57142857142856,555.6527130555837,102.3211627416029,56.143668389815964
-318.36734693877554,-295.9183673469388,294.2857142857143,561.7019861096276,104.8845595959468,49.824384251337364
-318.36734693877554,-295.9183673469388,320.0,568.8503791442539,107.38844578369913,54.5288579092536
-318.36734693877554,-275.51020408163265,-40.0,563.1057893023797,70.28057680220614,39.43742366041528
-318.36734693877554,-275.51020408163265,-14.285714285714285,554.9575892482445,72.780514036108,58.78729715128634
-318.36734693877554,-275.51020408163265,11.42857142857143,547.8961313626721,75.34989573490486,54.429471183935874
-318.36734693877554,-275.51020408163265,37.14285714285714,541.9638960666416,77.98092170233225,54.87894053508122
-318.36734693877554,-275.51020408163265,62.85714285714286,537.1982943912577,80.66438023256669,54.989172610197784
-318.36734693877554,-275.51020408163265,88.57142857142858,533.6305832067827,83.38977573395731,18.714611356209286
-318.36734693877554,-275.51020408163265,114.28571428571428,531.2848954656415,86.14552918690116,47.60889178449325
-318.36734693877554,-275.51020408163265,140.0,530.1774513744016,88.91924529854602,35.12045203182703
-318.36734693877554,-275.51020408163265,165.71428571428572,530.3160083585693,91.69803296161504,28.65865067260192
-318.36734693877554,-275.51020408163265,191.42857142857144,531.6995923230223,94.46885934030863,32.918658081846914
-318.36734693877554,-275.51020408163265,217.14285714285717,534.3185315999831,97.21891373956883,37.1187812846813
-318.36734693877554,-275.51020408163265,242.8571428571429,538.1547908598861,99.93595617389691,45.67212816248634
-318.36734693877554,-275.51020408163265,268.57142857142856,543.1825785307601,102.6086274858738,56.95274910309334
-318.36734693877554,-275.51020408163265,294.2857142857143,549.3691812368024,105.22670258790563,41.37975692964815
-318.36734693877554,-275.51020408163265,320.0,556.675964943571,107.78127500617839,55.21462305505366
-318.36734693877554,-255.10204081632654,-40.0,551.5600532080592,69.85009942844735,59.37381694126343
-318.36734693877554,-255.10204081632654,-14.285714285714285,543.2387027939417,72.39704704655301,58.151677695145665
-318.36734693877554,-255.10204081632654,11.42857142857143,536.0228848763862,75.01787133606996,57.66836058951511
-318.36734693877554,-255.10204081632654,37.14285714285714,529.9577596268921,77.70442206553737,56.77325210223313
-318.36734693877554,-255.10204081632654,62.85714285714286,525.0832027839946,80.44698724740984,42.59061714900262
-318.36734693877554,-255.10204081632654,88.57142857142858,521.4326051203858,83.23442708102893,52.047653172790135
-318.36734693877554,-255.10204081632654,114.28571428571428,519.0317933411775,86.05439188626859,46.975124831428225
-318.36734693877554,-255.10204081632654,140.0,517.898148572552,88.8936175860784,21.029671214059398
-318.36734693877554,-255.10204081632654,165.71428571428572,518.0399898370658,91.73828353740433,36.31476901965883
-318.36734693877554,-255.10204081632654,191.42857142857144,519.4562722939145,94.57440984674388,48.588138834291414
-318.36734693877554,-255.10204081632654,217.14285714285717,522.1366253770973,97.38826619398154,53.32336895237213
-318.36734693877554,-255.10204081632654,242.8571428571429,526.061727627537,100.16676266218593,55.759830788110264
-318.36734693877554,-255.10204081632654,268.57142857142856,531.2039871540372,102.8977954499905,55.800550677068294
-318.36734693877554,-255.10204081632654,294.2857142857143,537.5284733312421,105.57052613262158,43.46850734083384
-318.36734693877554,-255.10204081632654,320.0,544.9940295956252,108.17558117731939,58.68096121864886
-318.36734693877554,-234.69387755102042,-40.0,540.5384730984698,69.4208284305249,60.0157106551487
-318.36734693877554,-234.69387755102042,-14.285714285714285,532.0447695617282,72.01417165817092,59.43033366854726
-318.36734693877554,-234.69387755102042,11.42857142857143,524.6750248639169,74.68598016557031,57.44229962248588
-318.36734693877554,-234.69387755102042,37.14285714285714,518.4771697900524,77.42775775121102,51.89761527236102
-318.36734693877554,-234.69387755102042,62.85714285714286,513.4936401267746,80.22928498380742,52.702215276207475
-318.36734693877554,-234.69387755102042,88.57142857142858,509.7600516786111,83.0787587507992,53.135439475433124
-318.36734693877554,-234.69387755102042,114.28571428571428,507.30400264901004,85.96302828669785,45.66593075250451
-318.36734693877554,-234.69387755102042,140.0,506.1440910448577,88.86792103813839,-4.688977666744536
-318.36734693877554,-234.69387755102042,165.71428571428572,506.28922532000956,91.77864120037947,38.34532432340333
-318.36734693877554,-234.69387755102042,191.42857142857144,507.7382863545327,94.68021445816004,49.776818320734336
-318.36734693877554,-234.69387755102042,217.14285714285717,510.48017019756145,97.55794621828709,53.3300895636527
-318.36734693877554,-234.69387755102042,242.8571428571429,514.494207818919,100.39785875177854,53.606711623747344
-318.36734693877554,-234.69387755102042,268.57142857142856,519.7509255144184,103.18707557691361,54.30000756157297
-318.36734693877554,-234.69387755102042,294.2857142857143,526.2130825498012,105.91412847906834,58.04927348702656
-318.36734693877554,-234.69387755102042,320.0,533.8369047748808,108.56917230319502,58.31772920388882
-318.36734693877554,-214.28571428571428,-40.0,530.0737455864986,68.99553559767509,60.221774198018196
-318.36734693877554,-214.28571428571428,-14.285714285714285,521.4096006773057,71.63435924087301,58.66507156793006
-318.36734693877554,-214.28571428571428,11.42857142857143,513.8873578678761,74.35636199550845,53.93117615290833
-318.36734693877554,-214.28571428571428,37.14285714285714,507.557790260358,77.15270945232447,52.193768459136926
-318.36734693877554,-214.28571428571428,62.85714285714286,502.4659722917766,80.0126720002812,55.66880899345523
-318.36734693877554,-214.28571428571428,88.57142857142858,498.6498221676762,82.92376904344516,53.44947696088255
-318.36734693877554,-214.28571428571428,114.28571428571428,496.13877692051204,85.87202353473563,47.38304186660895
-318.36734693877554,-214.28571428571428,140.0,494.95270052814135,88.84232012094395,28.998323660259693
-318.36734693877554,-214.28571428571428,165.71428571428572,495.1011154659321,91.81884762645832,34.62894746679145
-318.36734693877554,-214.28571428571428,191.42857142857144,496.5828252071473,94.78559537543445,49.88599145664633
-318.36734693877554,-214.28571428571428,217.14285714285717,499.38596198271944,97.7268652644375,53.14634481988012
-318.36734693877554,-214.28571428571428,242.8571428571429,503.48845541848505,100.62775921952206,42.97645268675643
-318.36734693877554,-214.28571428571428,268.57142857142856,508.8588796843083,103.47460522056524,51.876403596027615
-318.36734693877554,-214.28571428571428,294.2857142857143,515.4576055380683,106.25529364872654,56.12863706742698
-318.36734693877554,-214.28571428571428,320.0,523.2381635164813,108.95950744635053,51.68275111047616
-318.36734693877554,-193.8775510204082,-40.0,520.1994779661948,68.5773693677638,60.56306002544407
-318.36734693877554,-193.8775510204082,-14.285714285714285,511.36806000636074,71.2604312566685,37.07736441781649
-318.36734693877554,-193.8775510204082,11.42857142857143,503.69587817712795,74.03147120709946,56.993815186621156
-318.36734693877554,-193.8775510204082,37.14285714285714,497.2365951638909,76.88132822616701,57.82519533252031
-318.36734693877554,-193.8775510204082,62.85714285714286,492.0379806755999,79.79876488670553,56.433320587276654
-318.36734693877554,-193.8775510204082,88.57142857142858,488.14031411476014,82.77061506068095,53.881292266332814
-318.36734693877554,-193.8775510204082,114.28571428571428,485.57492427058384,85.78205711632172,49.26361522371178
-318.36734693877554,-193.8775510204082,140.0,484.36298049737616,88.81700598662596,36.67697870675773
-318.36734693877554,-193.8775510204082,165.71428571428572,484.51463925439015,91.85860261007744,27.256822480972772
-318.36734693877554,-193.8775510204082,191.42857142857144,486.02862406129316,94.88976578268674,48.48921551426679
-318.36734693877554,-193.8775510204082,217.14285714285717,488.8922786684279,97.89376230316365,53.89932722281653
-318.36734693877554,-193.8775510204082,242.8571428571429,493.0820883543565,100.85474853550575,40.01763333465686
-318.36734693877554,-193.8775510204082,268.57142857142856,498.5646202347003,103.75824080747144,58.328234026527774
-318.36734693877554,-193.8775510204082,294.2857142857143,505.297797564209,106.59148239815043,57.9653934464384
-318.36734693877554,-193.8775510204082,320.0,513.232400454513,109.34368890797354,55.04033697879963
-318.36734693877554,-173.46938775510205,-40.0,510.949903853822,68.16984709466175,59.82089886754679
-318.36734693877554,-173.46938775510205,-14.285714285714285,501.95577511031513,70.89555466442928,60.06060989865273
-318.36734693877554,-173.46938775510205,11.42857142857143,494.1374758754455,73.71407477010301,58.829313811033444
-318.36734693877554,-173.46938775510205,37.14285714285714,487.55157567390495,76.61593534021468,58.28812971127461
-318.36734693877554,-173.46938775510205,62.85714285714286,482.24856847817637,79.58939919899987,56.85875844979512
-318.36734693877554,-173.46938775510205,88.57142857142858,478.27112983744377,82.62061397913456,53.95958648592117
-318.36734693877554,-173.46938775510205,114.28571428571428,475.65251439712955,85.6939038491011,49.512476344684046
-318.36734693877554,-173.46938775510205,140.0,474.4152234575003,88.79219678577073,38.841867270499826
-318.36734693877554,-173.46938775510205,165.71428571428572,474.5700612383172,91.89756357995346,40.12339533750055
-318.36734693877554,-173.46938775510205,191.42857142857144,476.1156695371852,94.99182874906066,43.106154802717676
-318.36734693877554,-173.46938775510205,217.14285714285717,479.038586664515,98.05720256614717,54.68457887127905
-318.36734693877554,-173.46938775510205,242.8571428571429,483.3138247844994,101.07688010291041,49.16027419670259
-318.36734693877554,-173.46938775510205,268.57142857142856,488.9059090680939,104.03555833948822,57.92299065911641
-318.36734693877554,-173.46938775510205,294.2857142857143,495.770281072967,106.91983475459664,53.55721300859859
-318.36734693877554,-173.46938775510205,320.0,503.85494365762645,109.71846747795729,60.53056071854745
-318.36734693877554,-153.0612244897959,-40.0,502.3595304917436,67.77682949230292,57.340095063446235
-318.36734693877554,-153.0612244897959,-14.285714285714285,493.20877303050116,70.54322090974219,57.583006878348925
-318.36734693877554,-153.0612244897959,11.42857142857143,485.24956330965574,73.40723560859857,47.918020778948886
-318.36734693877554,-153.0612244897959,37.14285714285714,478.5413593094777,76.35910967291184,53.91102916129068
-318.36734693877554,-153.0612244897959,62.85714285714286,473.1373747939445,79.38662043973139,57.01888465710241
-318.36734693877554,-153.0612244897959,88.57142857142858,469.08268702185137,82.47523712256259,53.98458850502952
-318.36734693877554,-153.0612244897959,114.28571428571428,466.41248705407395,85.60843061703103,48.50442145513844
-318.36734693877554,-153.0612244897959,140.0,465.15061848382516,88.768136778391,38.559913011620914
-318.36734693877554,-153.0612244897959,165.71428571428572,465.3085391988796,91.93534700117586,42.72668982372884
-318.36734693877554,-153.0612244897959,191.42857142857144,466.8848084983033,95.09078105485817,25.344941476155295
-318.36734693877554,-153.0612244897959,217.14285714285717,469.86515208215985,98.21558412022463,55.09161800293276
-318.36734693877554,-153.0612244897959,242.8571428571429,474.22309818847594,101.29198603047337,54.43634732649126
-318.36734693877554,-153.0612244897959,268.57142857142856,479.921120132626,104.30386685323906,46.50234662895312
-318.36734693877554,-153.0612244897959,294.2857142857143,486.9121740343158,107.23718759855387,59.683049833855925
-318.36734693877554,-153.0612244897959,320.0,495.14149278351243,110.08026444729491,56.12519570645412
-318.36734693877554,-132.65306122448982,-40.0,494.4627162479159,67.40247372268801,54.84746130187132
-318.36734693877554,-132.65306122448982,-14.285714285714285,485.1630382434696,70.20720501174102,46.849686912875654
-318.36734693877554,-132.65306122448982,11.42857142857143,477.0696160683402,73.11427804734741,60.01545493655422
-318.36734693877554,-132.65306122448982,37.14285714285714,470.24473676283134,76.11365969720269,52.85705407261817
-318.36734693877554,-132.65306122448982,62.85714285714286,464.7442902395762,79.19266259843108,55.07313853424427
-318.36734693877554,-132.65306122448982,88.57142857142858,460.61572611779343,82.33609497152518,54.722045901117966
-318.36734693877554,-132.65306122448982,114.28571428571428,457.8961541259641,85.52658772121318,48.59931876311262
-318.36734693877554,-132.65306122448982,140.0,456.6107508143747,88.74509392204293,38.29524417398401
-318.36734693877554,-132.65306122448982,165.71428571428572,456.7716240472663,91.97153216731725,43.29844710441779
-318.36734693877554,-132.65306122448982,191.42857142857144,458.37725106060753,95.18552323911221,26.484921164518802
-318.36734693877554,-132.65306122448982,217.14285714285717,461.4125497042458,98.36715428461858,54.7105620646319
-318.36734693877554,-132.65306122448982,242.8571428571429,465.8495752266592,101.49770004447134,57.74376298641645
-318.36734693877554,-132.65306122448982,268.57142857142856,471.64876914154706,104.56023789590601,57.74622624637967
-318.36734693877554,-132.65306122448982,294.2857142857143,478.7606344575604,107.54011065221758,54.60366641490197
-318.36734693877554,-132.65306122448982,320.0,487.127681167132,110.42521389205699,46.67150231308326
-318.36734693877554,-112.24489795918367,-40.0,487.29318064013137,67.05116235249028,57.012726959236424
-318.36734693877554,-112.24489795918367,-14.285714285714285,477.8539942458816,69.89150191779082,57.76448177364696
-318.36734693877554,-112.24489795918367,11.42857142857143,469.6346289560665,72.83873258359043,56.85895624582247
-318.36734693877554,-112.24489795918367,37.14285714285714,462.7000957340005,75.8825775131086,58.866683307028936
-318.36734693877554,-112.24489795918367,62.85714285714286,457.10887264348315,79.0099120936863,46.28346899251461
